"locus","short_name","name","aliases","Length","logFC","logCPM","F","PValue","FDR"
"AT1G01180","AT1G01180","","",1176,-0.291817180835123,4.53562938059846,2.19586356305633,0.156619706009294,0.317564035682319
"AT1G01190","CYP78A8","cytochrome P450, family 78, subfamily A, polypeptide 8","CYP78A8",1608,-2.02077199444564,0.967415414718857,29.135317266974,4.75490436257771e-05,0.00118942705934653
"AT1G01200","RABA3","RAB GTPase homolog A3","ATRAB-A3, ATRABA3, RABA3",982,-1.66425661003564,0.943827432527906,15.5538654407521,0.00104129644223017,0.0103884753339984
"AT1G01210","AT1G01210","","",616,-0.872862458751823,3.35178666322904,11.7170107898685,0.00322930191391938,0.0222747444346973
"AT1G01220","FKGP","L-fucokinase/GDP-L-fucose pyrophosphorylase","AtFKGP, FKGP",3532,0.0573937114740836,4.90538428317001,0.068200985557159,0.797101373270326,0.886271182714271
"AT1G01225","AT1G01225","","",1025,-0.571802504490312,1.20799974185498,2.65652729107472,0.121451738183039,0.268483366939859
"AT1G01230","AT1G01230","","AtORM1",832,-0.0809626224546294,4.88513669805242,0.417238655104518,0.526913498644439,0.691614301514734
"AT1G01240","AT1G01240","","",1941,0.0131514359662529,4.37866141757465,0.00258986005305498,0.960003847117638,0.97822769532319
"AT1G01250","AT1G01250","","",840,-0.798238426545309,1.49332950349331,6.69124716775265,0.0191631440004958,0.0763600661718389
"AT1G01260","AT1G01260","","bHLH013, bHLH13, JAM2",2664,0.282316107433877,3.91625310021209,3.88062994854231,0.0653042486478842,0.177084180445894
"AT1G01290","CNX3","cofactor of nitrate reductase and xanthine dehydrogenase 3","CNX3",1227,0.240785372084468,3.67634793271178,2.05436713079978,0.169845883513043,0.335687819365179
"AT1G01300","AT1G01300","","",1822,-0.301738931552062,6.42984467678954,4.43068060254924,0.0504243088145118,0.148673584720691
"AT1G01310","AT1G01310","","",977,-1.12169205979848,-1.2143068892485,2.62390260374293,0.123604440984928,0.271855004032739
"AT1G01320","AT1G01320","","REC1",6079,0.11266098692517,8.31415626711069,0.217027228788451,0.64720785442339,0.784337955705813
"AT1G01340","CNGC10","cyclic nucleotide gated channel 10","ACBK1, ATCNGC10, CNGC10",2535,0.769198366407945,4.37372945195397,16.1242358695888,0.000891278574465151,0.0093403058843332
"AT1G01350","AT1G01350","","",1400,0.480561906945453,4.10261893529092,8.44053167818224,0.00982682870091075,0.048426503124824
"AT1G01360","RCAR1","regulatory component of ABA receptor 1","PYL9, RCAR1",1000,-0.533063610459744,3.61830983207174,4.87698395695237,0.0411887929511437,0.129527001761004
"AT1G01370","HTR12","","CENH3, HTR12",992,-0.0321250797199286,2.0046156546452,0.0233236285747686,0.88041051115851,0.935447653319223
"AT1G01380","ETC1","ENHANCER OF TRY AND CPC 1","ETC1",568,-1.37562344555177,0.0485563167438984,12.5380558389226,0.0025001912731877,0.0187786406140347
"AT1G01390","AT1G01390","","",1687,-1.06487140941002,1.99682425437462,22.3907073723615,0.000191058138016897,0.00323672855541031
"AT1G01420","UGT72B3","UDP-glucosyl transferase 72B3","UGT72B3",1520,-0.547673715302757,3.21574599406198,10.1813585329854,0.00533448745140859,0.0314405779506355
"AT1G01430","TBL25","TRICHOME BIREFRINGENCE-LIKE 25","MOAT3, TBL25",1642,0.00779633448250175,5.86227147156072,0.001964793994339,0.965159333110907,0.981010050456961
"AT1G01440","AT1G01440","","",2221,0.374619558657653,4.47154889813129,4.52723561159201,0.0482388179680312,0.144668618531296
"AT1G01448","AT1G01448","","",2481,0.163286077904171,2.48177807575822,0.739505351478128,0.401744615465877,0.583017878990534
"AT1G01450","AT1G01450","","",1413,0.187655154255421,1.56662696898148,0.62061494681313,0.441629500796948,0.619406176092125
"AT1G01470","LEA14","LATE EMBRYOGENESIS ABUNDANT 14","AtLEA14, LEA1, LEA14, LSR3",727,0.304625309535726,7.12130617393662,2.38187463412315,0.141098812712955,0.296619246795498
"AT1G01480","ACS2","1-amino-cyclopropane-1-carboxylate synthase 2","ACS2, AT-ACC2",1986,1.36183396775343,0.504911061251692,4.55530773864428,0.0476241086228979,0.143438382093063
"AT1G01490","AT1G01490","","",1168,-0.125848769479836,6.22882215703447,0.457298563240773,0.507955622972804,0.675306372092729
"AT1G01500","AT1G01500","","",1461,-0.189173815044976,4.15687973075215,1.06452460781678,0.316593761862232,0.501359634394055
"AT1G01510","AN","ANGUSTIFOLIA","AN, DOQ",2155,-0.12392970577985,4.83671491633908,0.959620708329136,0.340973081033891,0.524942830486322
"AT1G01520","ASG4","ALTERED SEED GERMINATION 4","ASG4, REV3",864,1.39673160803591,0.973009751139021,9.89260491040184,0.00588410090163821,0.0337903664844805
"AT1G01540","AT1G01540","","",1989,-0.243286342857154,6.53394122896505,3.47623051021512,0.0795588258999814,0.202497101621928
"AT1G01550","BPS1","BYPASS 1","BPS1",1559,0.168131252734209,7.28582817443336,1.6777943364858,0.212474940690028,0.388654583261838
"AT1G01560","MPK11","MAP kinase 11","ATMPK11, MPK11",1710,2.18133805654533,4.69067970179252,56.7238719718435,8.045600180468e-07,7.75538258080996e-05
"AT1G01570","AT1G01570","","",1437,-0.271289140451191,0.685321414774129,0.671862072160178,0.423709112815466,0.602787341427115
"AT1G01580","FRO2","ferric reduction oxidase 2","ATFRO2, FRD1, FRO2",2409,0.649184537075536,-0.045130037930847,1.88082266232641,0.188013533662745,0.359753013524948
"AT1G01590","FRO1","ferric reduction oxidase 1","ATFRO1, FRO1",2115,-1.47007631438295,-1.28468030315781,4.36131691631969,0.0520651759044028,0.1521675199893
"AT1G01600","CYP86A4","cytochrome P450, family 86, subfamily A, polypeptide 4","CYP86A4",2163,-0.747822510385167,3.8082580594655,15.0786667899184,0.00118811862090721,0.0114754717030327
"AT1G01610","GPAT4","GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 4","ATGPAT4, GPAT4",1856,-1.02439966666482,5.90572783663804,56.8785349238824,7.90101889117954e-07,7.69763381158841e-05
"AT1G01620","PIP1C","plasma membrane intrinsic protein 1C","PIP1;3, PIP1C, TMP-B",1308,-1.02293118940002,7.95445698234599,25.7295104619001,9.32480492578724e-05,0.00192763124770436
"AT1G01630","AT1G01630","","",1203,-0.216183715640332,6.20078609429974,3.4037942278931,0.082482289240238,0.207218306416993
"AT1G01640","AT1G01640","","",994,0.0904836069820015,1.16339730482872,0.0852774326469688,0.773790989390399,0.871167318697739
"AT1G01650","SPPL4","SIGNAL PEPTIDE PEPTIDASE-LIKE 4","ATSPPL4, SPPL4",2220,0.236097604845152,5.4194094112618,2.67278646494154,0.12039573508425,0.267094402419322
"AT1G01660","AT1G01660","","",1707,-0.738268797038826,-0.0341660544822196,2.05401688947507,0.169880296450302,0.335687819365179
"AT1G01670","AT1G01670","","",1411,-0.753085215666894,1.05747983134234,3.41335713981705,0.0820891869112365,0.206664196820796
"AT1G01680","PUB54","plant U-box 54","ATPUB54, PUB54",965,2.24153036466093,4.19212902279803,42.5728047841926,5.10805343678503e-06,0.000249424901870064
"AT1G01690","PRD3","putative recombination initiation defects 3","ATPRD3, PRD3",1692,0.343272107923937,1.7058370758494,2.03318967253694,0.171942284175827,0.338400723581695
"AT1G01700","ROPGEF2","ROP (rho of plants) guanine nucleotide exchange factor 2","ATROPGEF2, ROPGEF2",1458,0.398497680944132,0.345531769568139,1.05250343024666,0.319261073023247,0.503958368367115
"AT1G01710","AT1G01710","","",2492,0.177634553266498,5.02825104069988,2.40240722148895,0.139502938672842,0.294480493184369
"AT1G01720","ATAF1","","ANAC002, ANAC2, ATAF1",1316,1.12285853299943,5.13546542337973,47.4797006057342,2.56865979869891e-06,0.000159948167648646
"AT1G01725","AT1G01725","","",453,-0.353335601916737,2.49251766989249,2.22410634379196,0.154133356948573,0.314538325735301
"AT1G01730","AT1G01730","","",910,-0.0581335757602851,4.60082330391211,0.152426915274097,0.701059545783846,0.822599109188992
"AT1G01740","BSK4","brassinosteroid-signaling kinase 4","BSK4",1688,-0.497901335906921,2.23796867457995,2.9341880381369,0.104838194114448,0.242887438957825
"AT1G01750","ADF11","actin depolymerizing factor 11","ADF11",769,-0.225266606153106,-0.755661517173159,0.118212340024825,0.735183309339652,0.846193933934587
"AT1G01760","AT1G01760","","AtTAD1, TAD1",1312,0.364291344769213,0.691388736048672,0.866182347523117,0.36500025600341,0.547406290987806
"AT1G01770","AT1G01770","","",2362,-0.0784946390453739,3.86769881096873,0.237108316055068,0.632500662881615,0.773465767677343
"AT1G01780","PLIM2b","PLIM2b","PLIM2b",939,-0.00209930005321123,2.32902714175204,8.18386796773185e-05,0.992887021229556,0.996508553148473
"AT1G01790","KEA1","K  efflux antiporter 1","ATKEA1, KEA1",3892,-0.464036316385927,7.14379390285873,7.64158967070469,0.0132332324371545,0.0590780703541638
"AT1G01800","AT1G01800","","",1098,-0.194362021435496,6.25544052634827,2.3945362764272,0.140112094074845,0.295368305161196
"AT1G01810","AT1G01810","","",639,0.814060181618806,-1.00772384351401,1.26692463176133,0.275933045483081,0.458019672211957
"AT1G01820","PEX11C","peroxin 11c","PEX11C",1048,-0.544124426663301,5.7950744668617,16.3144436292791,0.000846769588029532,0.00901926633000969
"AT1G01830","AT1G01830","","",2522,-0.28538034796056,4.76443237142853,1.81163451261254,0.19592995407144,0.369084122388323
"AT1G01840","AT1G01840","","",822,-0.239280558254359,1.48141353570552,1.01606733071173,0.327539841594159,0.511964861790148
"AT1G01860","PFC1","PALEFACE 1","PFC1",1350,-0.0944103293124247,3.30845222704597,0.306411774033009,0.587073771604559,0.739452934393915
"AT1G01880","AT1G01880","","AtGEN1, GEN1",1996,0.21300273792485,0.260744793554705,0.283714576865838,0.601147667927758,0.749483762818087
"AT1G01900","SBTI1.1","","ATSBT1.1, SBTI1.1",2460,-0.830768495891202,2.64960994609584,12.6927391101841,0.00238466303621246,0.0181519658853675
"AT1G01910","AT1G01910","","AtGET3a, GET3a",1635,-0.0222616023636012,5.71506410270632,0.0307903121505973,0.862775209209779,0.925255638591116
"AT1G01920","AT1G01920","","",1946,-0.327430497232118,3.50743551604943,4.22315767676895,0.0555214391655777,0.159184390916572
"AT1G01930","AT1G01930","","",1999,-0.033956780998329,3.43431361271099,0.0314474545669464,0.861334570277977,0.924440993042386
"AT1G01940","AT1G01940","","",736,-0.590105675120268,3.21019823302839,15.5703345872485,0.0010365863765284,0.0103752750622993
"AT1G01950","ARK2","armadillo repeat kinesin 2","ARK2, AtKINUb",3058,0.222084822161431,4.54144018880226,1.14444295109726,0.29962088076075,0.483544453836126
"AT1G01960","EDA10","embryo sac development arrest 10","BIG3, EDA10",5495,0.139414132155195,6.50117444413245,0.48749349011194,0.494456955669923,0.664168647757172
"AT1G01970","AT1G01970","","",1649,-0.276663868683882,5.17522653998864,3.21988504386593,0.0904917844750118,0.220300539870898
"AT1G01990","AT1G01990","","",1176,-0.425722968594701,4.34600353449867,7.60316815701032,0.0134280480324522,0.0597121454546388
"AT1G02000","GAE2","UDP-D-glucuronate 4-epimerase 2","GAE2",1781,-0.0795351988741478,3.76550441571925,0.175719573720458,0.680309427618331,0.807761796963443
"AT1G02010","SEC1A","secretory 1A","SEC1A",2460,-0.198391759647521,3.08376960223916,0.78685784410892,0.387388358672517,0.56961907228487
"AT1G02020","AT1G02020","","",2333,-0.0783820137676222,4.16284700359406,0.309953146904933,0.58494020337616,0.738186453226171
"AT1G02050","LAP6","LESS ADHESIVE POLLEN 6","LAP6, PKSA",1312,-0.330356724025037,1.91721653250125,1.64524302567501,0.216764475442239,0.393016671801366
"AT1G02060","AT1G02060","","",2177,0.386722938324863,2.22184437701058,2.85526131441657,0.109267969314209,0.249962295379836
"AT1G02065","SPL8","squamosa promoter binding protein-like 8","SPL8",2006,-0.440679074024971,1.8203702201759,2.82834812874685,0.11082930454452,0.252399765030255
"AT1G02070","AT1G02070","","",604,-0.22326977123742,-0.659407576941901,0.137887601368896,0.714962179503386,0.832269603192771
"AT1G02080","AT1G02080","","",7566,0.271761404916473,6.50033302162931,1.18136030350618,0.292200403656979,0.475640308518939
"AT1G02090","FUS5","FUSCA 5","ATCSN7, COP15, CSN7, FUS5",1659,-0.0820913402363303,4.99216242660299,0.308342952979847,0.585908289427064,0.738807566838859
"AT1G02100","SBI1","SUPPRESSOR OF BRI1","LCMT1, SBI1",1435,-0.241741363696424,5.03669816329444,2.66779307675825,0.120718868240015,0.26741040317232
"AT1G02110","AT1G02110","","",2314,-0.570696709259634,4.4634275786239,10.4325645491992,0.00490311415615461,0.0297666101513477
"AT1G02120","VAD1","VASCULAR ASSOCIATED DEATH1","VAD1",1974,-0.295480705102154,6.49272132380942,5.92183032574656,0.0262398301371354,0.0950703596534432
"AT1G02130","RA-5","RAS 5","ARA-5, ARA5, ATRAB1B, ATRABD2A, RA-5, RABD2A",1021,-0.142826381952689,5.22152158324307,1.33527133500007,0.263800047790458,0.44510246711214
"AT1G02140","MAGO","MAGO NASHI","HAP1, MAGO, MEE63",785,-0.146505578406112,6.88206462775904,0.785230079927759,0.387868935098997,0.569990419781018
"AT1G02145","ALG12","homolog of asparagine-linked glycosylation 12","ALG12, EBS4",1724,-0.101709052074514,4.28716857397501,0.553158677457984,0.467152153548577,0.640721551297059
"AT1G02150","AT1G02150","","",1910,-0.27913418430712,6.57202766970341,3.64833910567289,0.0730872230622693,0.191064582872503
"AT1G02160","AT1G02160","","",567,-1.00297413250562,3.80288349347667,20.587067874716,0.000289261672705529,0.00427157958053688
"AT1G02170","MC1","metacaspase 1","ATMC1, AtMCP1b, ATMCPB1, LOL3, MC1, MCP1b",1336,0.244447845355154,5.46943033559845,2.45179661650358,0.135753067769643,0.289097770620387
"AT1G02180","AT1G02180","","",918,-0.115688747823109,2.43930087377648,0.261028036949648,0.615963753180091,0.760735970294961
"AT1G02190","AT1G02190","","CER1-L1",2173,0.759209002436464,-1.06297468608917,1.56385843803051,0.227984601170684,0.405895116642254
"AT1G02205","CER1","ECERIFERUM 1","CER1, CER22",2392,0.21763089752247,5.32936550729809,2.15495349351205,0.160309159529701,0.322009973990704
"AT1G02220","NAC003","NAC domain containing protein 3","ANAC003, NAC003",1353,0.794613661526977,3.28431172556775,4.48049337640264,0.0492828293564602,0.146401676820642
"AT1G02230","NAC004","NAC domain containing protein 4","ANAC004, NAC004",1081,-0.474702343133585,1.61795320013833,2.06445750809174,0.168858147410766,0.334594160916506
"AT1G02260","AT1G02260","","",2146,-0.335155586059745,4.50231230584581,4.96631178716866,0.0395837018191403,0.126293221003029
"AT1G02270","AT1G02270","","",1645,0.70211143704399,5.28447029607738,20.9681480455817,0.000264532333558574,0.00404225008344572
"AT1G02280","TOC33","translocon at the outer envelope membrane of chloroplasts 33","ATTOC33, PPI1, TOC33",1174,-0.059484500668967,5.90431619657392,0.184107509695015,0.673237077579887,0.802884700344481
"AT1G02290","AT1G02290","","",1695,0.116295369569027,2.68784696677182,0.284622253399394,0.600571026223368,0.749071174332156
"AT1G02300","AT1G02300","","AtcathB1",1227,-0.612727186725736,3.74522552924364,6.12544351562692,0.0241128411441181,0.0899076490343403
"AT1G02305","AT1G02305","","AtcathB2",1407,-0.0552321696563025,6.39800453505439,0.215555025471179,0.648318536463333,0.784749853731208
"AT1G02310","MAN1","endo-beta-mannanase 1","MAN1",1390,0.169290618272308,-0.793931668394009,0.0844995212982813,0.774794656885232,0.871815252182642
"AT1G02330","AT1G02330","","CSU2",1058,0.384573005571711,4.20559896454157,5.02127107884873,0.0386319640063036,0.124073046675203
"AT1G02335","GL22","germin-like protein subfamily 2 member 2 precursor","GL22, PDGLP2",832,-0.136316294951388,3.33663336173802,0.157651878500037,0.696251718883459,0.818786637931177
"AT1G02340","HFR1","LONG HYPOCOTYL IN FAR-RED","FBI1, HFR1, REP1, RSF1",1253,0.245952553126929,0.24062621457469,0.179158473511537,0.677386146023614,0.805584068227534
"AT1G02350","AT1G02350","","",423,-0.901824317483509,1.38543574461874,6.04392102811189,0.0249398858216407,0.0919573019167012
"AT1G02360","AT1G02360","","",1011,0.761699177043306,3.41690530807545,14.172150551401,0.00153737111514896,0.0135750002804263
"AT1G02370","AT1G02370","","",1758,-0.126306915624274,2.3922356911007,0.389716830582549,0.540708767672925,0.703239136903174
"AT1G02380","AT1G02380","","",1121,0.540661351056225,1.61460307936241,2.90494311019665,0.106454143488896,0.245539110752255
"AT1G02390","GPAT2","GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 2","ATGPAT2, GPAT2",1791,0.985922042992617,2.83987091991225,17.1655701585459,0.000675889174378459,0.00771438081204831
"AT1G02400","GA2OX6","gibberellin 2-oxidase 6","ATGA2OX4, ATGA2OX6, DTA1, GA2OX6",1339,0.00441970841029189,2.45905503415249,0.000177821874801441,0.989515265363647,0.994642597445103
"AT1G02405","AT1G02405","","",527,-0.259591600213979,-0.296725622448284,0.307755593897916,0.586262254429789,0.739024030015635
"AT1G02410","AT1G02410","","COX11",1176,0.173889021391472,4.69892406195099,1.85974232804167,0.190382287308072,0.362634624337414
"AT1G02420","AT1G02420","","",1476,0.291727552476107,1.70341501001191,1.34071495445332,0.262864421483272,0.444058045650835
"AT1G02430","ARFD1B","ADP-ribosylation factor D1B","ARFD1B, ATARFD1B",698,0.59026455502015,1.13773807185067,4.09323222996929,0.0590168309031662,0.165728963018931
"AT1G02450","NIMIN1","NIM1-interacting 1","NIMIN-1, NIMIN1",541,1.87650349720458,3.22738582768521,46.5532170960705,2.91241970159792e-06,0.000172098625409486
"AT1G02460","AT1G02460","","",1805,-0.125566261340343,-0.162840436093585,0.0945529400881355,0.76218963749854,0.86319338922643
"AT1G02470","AT1G02470","","",868,0.503983008755237,1.70596938326886,2.28449357022922,0.148977379914037,0.307998518612003
"AT1G02475","AT1G02475","","",929,0.0380302554815925,6.26255390070977,0.106783529423195,0.74781185596519,0.854726074160157
"AT1G02500","SAM1","S-adenosylmethionine synthetase 1","AtSAM1, MAT1, METK1, SAM-1, SAM1",1533,0.116727643293296,8.22048014599997,0.913327531506939,0.352582475663398,0.535802779708315
"AT1G02520","ABCB11","ATP-binding cassette B11","ABCB11, MDR8, PGP11",3871,2.23508400455783,0.269828171799913,20.146077056391,0.000321167548099909,0.00460332713870182
"AT1G02530","ABCB12","ATP-binding cassette B12","ABCB12, PGP12",3998,0.0385897003839731,-1.10328016188486,0.00293983412096091,0.957389691317106,0.976573935206838
"AT1G02560","CLPP5","nuclear encoded CLP protease 5","CLPP5, NCLPP1, NCLPP5",1341,0.049848960986483,8.44660908993568,0.123037798033133,0.730057523021066,0.842998258123792
"AT1G02580","MEA","MEDEA","EMB173, FIS1, MEA, SDG5",2291,3.81190585601063,-0.213386440270991,16.808219498757,0.000742418583737815,0.00822958375504173
"AT1G02610","AT1G02610","","",937,0.0942402605316844,1.56490388015237,0.0990972463297232,0.756733828411636,0.860410416871345
"AT1G02640","BXL2","beta-xylosidase 2","ATBXL2, BXL2",2584,-0.864712919833799,3.6922454278979,18.6015675862966,0.00046833413308039,0.00592679901664568
"AT1G02650","AT1G02650","","",1542,-0.804040286291155,-0.44640128257462,2.23239723018629,0.153412673811123,0.31360705596751
"AT1G02660","AT1G02660","","PLIP2",2609,0.0844050796116649,3.54298781167025,0.0982764441584809,0.757708902965919,0.860783366355578
"AT1G02670","AT1G02670","","",2037,-0.00433700286767711,0.409356498767054,9.67521151382995e-05,0.992266051127665,0.996229048521351
"AT1G02680","TAF13","TBP-associated factor 13","TAF13",907,0.0168244921911164,3.46951084234031,0.0109388146508605,0.917922103187381,0.956372956485103
"AT1G02690","IMPA-6","importin alpha isoform 6","IMPA-6",1940,0.0287872915140196,2.90407534564923,0.020845100245505,0.886893874183248,0.939444054836357
"AT1G02700","AT1G02700","","",1030,-0.222139129917904,1.10740421302334,0.32400740257039,0.576628770206777,0.731409395063252
"AT1G02710","AT1G02710","","",291,0.0340939057622517,1.49470278975168,0.0152028852309803,0.903310768182408,0.948026606553411
"AT1G02720","GATL5","galacturonosyltransferase 5","AtGATL5, GATL5",1835,-0.0983541988028998,3.43526898733203,0.419010840484646,0.526047640721364,0.690878615864836
"AT1G02730","CSLD5","cellulose synthase-like D5","ATCSLD5, CSLD5, SOS6",3854,-0.0327992510226946,4.50664497329775,0.0270702312852004,0.871247663326735,0.93022625560584
"AT1G02740","AT1G02740","","MRG2",1319,0.211743239236065,3.49968158632802,1.88737520557245,0.187284768522446,0.358762213547873
"AT1G02750","AT1G02750","","",1000,0.361127603421485,3.59182227414163,4.44943374491724,0.0499910188941953,0.147806501640834
"AT1G02770","AT1G02770","","",1218,-0.72626121901865,-0.653990243295712,2.85873712146715,0.109068245592405,0.249629530568301
"AT1G02780","emb2386","embryo defective 2386","emb2386",1031,-0.240564453184675,8.79736914734632,2.82054471251377,0.111286985056088,0.25327211240774
"AT1G02800","CEL2","cellulase 2","ATCEL2, CEL2",1764,-0.420948325143089,1.30736385990708,1.8230032584766,0.194600796698437,0.367370797549933
"AT1G02810","AT1G02810","","",1906,0.141369012554564,-0.681051465469356,0.0484230381742176,0.82844245616208,0.905386783094844
"AT1G02816","AT1G02816","","",1009,-0.0514468846334926,4.39506161363064,0.0983327577243044,0.757641861820229,0.860783366355578
"AT1G02820","LEA3","late embryogenesis abundant 3","AtLEA3, LEA2, LEA3",615,0.0328080415712859,3.9294313139844,0.00621738543274569,0.938069266995564,0.966159150964273
"AT1G02840","SR34","Serine/Arginine-Rich Protein Splicing Factor 34","At-SR34, ATSRP34, SR1, SR34, SRP34",1594,-0.452280836855617,6.1712862398829,9.8351943202353,0.00600083306957876,0.0341655972503175
"AT1G02850","BGLU11","beta glucosidase 11","BGLU11",1804,2.18593440506533,4.33484230486428,59.676463612044,5.72850965945731e-07,6.17163564475501e-05
"AT1G02860","NLA","nitrogen limitation adaptation","BAH1, NLA, SYG1",1517,-0.536522796464634,2.98119168951584,7.37294876297029,0.0146658447924914,0.0634429427798406
"AT1G02870","AT1G02870","","",843,0.100099082598575,3.69476266983171,0.376208885074902,0.547731738804911,0.70891210456634
"AT1G02880","TPK1","thiamin pyrophosphokinase1","TPK1",1682,0.303624322022328,4.60121082400041,5.39023582302075,0.0328826303733717,0.111159078438816
"AT1G02890","AT1G02890","","",4131,0.106466105104999,6.07076207521514,0.437201520212477,0.517308719898615,0.6832353995314
"AT1G02900","RALF1","rapid alkalinization factor 1","ATRALF1, RALF1, RALFL1",579,-0.429887820056325,1.28868157301903,2.0161583132367,0.1736515554693,0.340841813424512
"AT1G02910","LPA1","LOW PSII ACCUMULATION1","LPA1",1557,-0.436092298799243,5.91358776084662,7.65353580281253,0.0131733146047562,0.0589113373255135
"AT1G02920","GSTF7","glutathione S-transferase 7","ATGST11, ATGSTF7, ATGSTF8, GST11, GSTF7",925,1.28195403971583,8.1002506998456,25.0193906756892,0.000108068475032249,0.00214948176795302
"AT1G02930","GSTF6","glutathione S-transferase 6","ATGST1, ATGSTF3, ATGSTF6, ERD11, GST1, GSTF6",1078,1.56467838524849,8.78153884389087,31.7239013886764,2.94786529263022e-05,0.000857491901264807
"AT1G02940","GSTF5","glutathione S-transferase (class phi) 5","ATGSTF5, GSTF5",771,2.98100762084065,-0.522033809974877,12.5905335779319,0.00246030626402842,0.0185612286580758
"AT1G02950","GSTF4","glutathione S-transferase F4","ATGSTF4, GST31, GSTF4",930,-0.625173260761226,1.20959983576547,3.98674184752887,0.062073510690998,0.171445494410296
"AT1G02952","AT1G02952","","",422,-0.970689083353993,0.737951226036666,7.89665543796323,0.0120182995942859,0.0553031901330733
"AT1G02960","AT1G02960","","",1701,-0.209241803166021,3.40865625132936,0.466719731632668,0.503674643459687,0.67112163181981
"AT1G02970","WEE1","WEE1 kinase homolog","ATWEE1, WEE1",1856,0.0138935755938869,1.70635839859302,0.0020409330916738,0.964491158790426,0.980673573119478
"AT1G02990","AT1G02990","","",4434,0.414828117020511,4.05950497457997,2.77095835792882,0.114248689549838,0.257651103844701
"AT1G03000","PEX6","peroxin 6","PEX6",3100,-0.178839479809885,4.6732503763783,1.45854731850314,0.243640893550472,0.423837323748373
"AT1G03010","AT1G03010","","",2099,0.0912716295615732,0.185407110500054,0.0306018299642534,0.863191338148554,0.925496207228606
"AT1G03020","AT1G03020","","GRXS1, ROXY16",309,1.33876317289105,0.56266745041624,9.17729341700857,0.00754310460467168,0.0404002940550545
"AT1G03030","AT1G03030","","",1345,0.320716968014315,4.2945598569417,7.03311126223586,0.0167372294966691,0.0697575650580857
"AT1G03040","AT1G03040","","",1456,0.256469050218929,5.39759913656091,3.93014517979307,0.0637728929284846,0.174347965334292
"AT1G03050","AT1G03050","","PICALM5A",1981,1.34307894291636,-0.336716353329271,4.88902602729218,0.0409681027706163,0.129151888807522
"AT1G03055","D27","DWARF27","AtD27, D27",1072,0.811988587207143,2.36978604345019,12.5846462931126,0.00246474499110155,0.0185740701364951
"AT1G03060","SPI","SPIRRIG","BCHA1, SPI",11304,0.22228476249721,5.6732997288549,0.437702559716999,0.51707176666023,0.68309967642481
"AT1G03070","AT1G03070","","AtLFG4, LFG4",1086,-0.438587523573313,-1.14619984019954,0.245993424582225,0.626240420664718,0.768811494367236
